timestamp,open,high,low,close,volume
2022-05-04 00:00:00+00:00,1868.7,1894.9,1861.1,1894.7,133869
2022-05-05 00:00:00+00:00,1894.7,1910.7,1872.3,1874.4,188797
2022-05-06 00:00:00+00:00,1874.3,1894.0,1865.0,1882.8,138523
2022-05-08 00:00:00+00:00,1883.7,1885.6,1879.7,1881.1,3441
2022-05-09 00:00:00+00:00,1880.9,1881.7,1851.0,1854.1,143355
2022-05-10 00:00:00+00:00,1854.0,1864.7,1831.2,1832.4,166542
2022-05-11 00:00:00+00:00,1832.4,1857.8,1830.6,1853.9,179567
2022-05-12 00:00:00+00:00,1853.8,1858.8,1809.1,1820.1,189087
2022-05-13 00:00:00+00:00,1820.3,1827.6,1797.2,1810.3,149511
2022-05-15 00:00:00+00:00,1809.4,1812.4,1808.1,1811.7,5954
2022-05-16 00:00:00+00:00,1811.6,1828.4,1785.0,1825.6,134362
2022-05-17 00:00:00+00:00,1825.6,1834.8,1811.0,1812.9,114470
2022-05-18 00:00:00+00:00,1812.9,1822.9,1805.0,1814.4,108225
2022-05-19 00:00:00+00:00,1814.5,1848.2,1808.4,1840.8,146732
2022-05-20 00:00:00+00:00,1840.7,1847.8,1830.6,1845.1,110131
2022-05-22 00:00:00+00:00,1844.4,1858.2,1843.3,1845.0,5289
2022-05-23 00:00:00+00:00,1845.3,1864.3,1844.6,1852.5,109250
2022-05-24 00:00:00+00:00,1852.6,1869.1,1847.6,1866.1,116093
2022-05-25 00:00:00+00:00,1866.1,1866.7,1838.7,1852.3,108349
2022-05-26 00:00:00+00:00,1852.1,1852.6,1836.3,1850.5,80881
2022-05-27 00:00:00+00:00,1856.4,1866.9,1851.9,1857.3,101207
2022-05-29 00:00:00+00:00,1856.5,1857.1,1849.6,1853.3,2161
2022-05-30 00:00:00+00:00,1853.4,1867.9,1852.2,1855.5,53130
2022-05-31 00:00:00+00:00,1855.5,1860.2,1837.6,1838.9,131325
2022-06-01 00:00:00+00:00,1838.9,1853.0,1830.2,1848.9,149182
2022-06-02 00:00:00+00:00,1849.1,1874.4,1846.5,1873.5,120419
2022-06-03 00:00:00+00:00,1873.6,1878.6,1849.7,1853.9,105524
2022-06-05 00:00:00+00:00,1853.7,1856.2,1852.4,1854.3,1807
2022-06-06 00:00:00+00:00,1854.4,1861.2,1840.0,1841.8,92256
2022-06-07 00:00:00+00:00,1841.8,1858.2,1838.5,1856.0,109870
2022-06-08 00:00:00+00:00,1856.0,1862.4,1846.6,1854.9,97623
2022-06-09 00:00:00+00:00,1855.0,1857.8,1841.9,1849.5,117782
2022-06-10 00:00:00+00:00,1849.7,1879.6,1826.5,1875.2,249692
2022-06-12 00:00:00+00:00,1879.0,1882.5,1877.8,1880.8,8030
2022-06-13 00:00:00+00:00,1880.9,1881.4,1809.2,1822.3,230767
2022-06-14 00:00:00+00:00,1822.3,1833.3,1806.1,1812.2,144465
2022-06-15 00:00:00+00:00,1812.2,1845.4,1809.9,1835.9,194141
2022-06-16 00:00:00+00:00,1836.0,1861.5,1816.3,1853.4,171317
2022-06-17 00:00:00+00:00,1853.5,1855.9,1836.1,1841.9,132915
2022-06-19 00:00:00+00:00,1840.6,1842.5,1836.8,1840.6,2035
2022-06-20 00:00:00+00:00,1840.8,1848.4,1836.8,1840.9,48423
2022-06-21 00:00:00+00:00,1840.9,1846.2,1830.7,1833.3,119524
2022-06-22 00:00:00+00:00,1833.3,1850.3,1824.5,1838.2,136444
2022-06-23 00:00:00+00:00,1838.4,1848.9,1823.1,1825.8,156012
2022-06-24 00:00:00+00:00,1825.8,1833.7,1817.7,1828.1,128156
2022-06-26 00:00:00+00:00,1839.6,1842.6,1832.3,1833.3,7736
2022-06-27 00:00:00+00:00,1833.2,1842.8,1821.8,1824.3,123415
2022-06-28 00:00:00+00:00,1824.3,1830.9,1819.1,1819.6,98760
2022-06-29 00:00:00+00:00,1819.6,1834.9,1810.7,1820.4,142592
2022-06-30 00:00:00+00:00,1820.2,1826.8,1802.5,1807.2,185122
2022-07-01 00:00:00+00:00,1807.3,1813.6,1783.4,1812.9,196078
2022-07-03 00:00:00+00:00,1814.4,1814.4,1808.9,1809.0,2573
2022-07-04 00:00:00+00:00,1809.1,1815.2,1804.8,1810.1,48693
2022-07-05 00:00:00+00:00,1810.2,1813.1,1763.0,1768.3,197402
2022-07-06 00:00:00+00:00,1768.2,1771.5,1730.7,1738.0,183641
2022-07-07 00:00:00+00:00,1738.1,1748.2,1734.7,1740.0,123735
2022-07-08 00:00:00+00:00,1740.1,1751.7,1726.0,1740.9,136858
2022-07-10 00:00:00+00:00,1741.5,1743.0,1739.5,1740.6,2529
2022-07-11 00:00:00+00:00,1740.6,1741.7,1729.0,1731.5,104428
2022-07-12 00:00:00+00:00,1731.6,1742.2,1721.6,1723.1,130508
2022-07-13 00:00:00+00:00,1723.1,1744.3,1704.5,1730.3,201981
2022-07-14 00:00:00+00:00,1730.3,1731.4,1695.0,1709.6,200726
2022-07-15 00:00:00+00:00,1709.7,1714.2,1696.6,1706.5,152993
2022-07-17 00:00:00+00:00,1706.4,1709.3,1704.4,1709.0,3584
2022-07-18 00:00:00+00:00,1709.0,1722.0,1704.6,1706.0,118952
2022-07-19 00:00:00+00:00,1706.0,1716.5,1702.6,1708.1,107965
2022-07-20 00:00:00+00:00,1708.0,1712.7,1690.1,1693.0,128803
2022-07-21 00:00:00+00:00,1693.0,1719.5,1678.4,1716.9,205084
2022-07-22 00:00:00+00:00,1717.0,1738.3,1711.7,1725.3,148413
2022-07-24 00:00:00+00:00,1726.3,1726.5,1722.3,1722.7,2033
2022-07-25 00:00:00+00:00,1722.8,1734.6,1712.9,1717.4,96373
2022-07-26 00:00:00+00:00,1717.5,1726.4,1711.5,1715.9,84151
2022-07-27 00:00:00+00:00,1715.9,1739.6,1709.1,1736.7,92732
2022-07-28 00:00:00+00:00,1755.7,1774.4,1750.4,1771.8,168356
2022-07-29 00:00:00+00:00,1771.8,1784.6,1768.4,1782.7,131530
2022-07-31 00:00:00+00:00,1782.5,1783.3,1777.3,1778.7,2772
2022-08-01 00:00:00+00:00,1778.8,1792.5,1774.3,1789.1,127104
2022-08-02 00:00:00+00:00,1789.2,1805.0,1771.4,1773.2,167098
2022-08-03 00:00:00+00:00,1773.1,1789.4,1770.0,1779.6,135076
2022-08-04 00:00:00+00:00,1779.6,1812.0,1779.4,1810.0,140901
2022-08-05 00:00:00+00:00,1810.0,1811.6,1780.2,1792.4,158188
2022-08-07 00:00:00+00:00,1790.3,1792.1,1787.6,1790.5,2250
2022-08-08 00:00:00+00:00,1790.5,1806.9,1786.9,1805.5,97753
2022-08-09 00:00:00+00:00,1805.4,1817.0,1799.4,1810.5,112439
2022-08-10 00:00:00+00:00,1810.4,1824.6,1803.3,1807.3,144780
2022-08-11 00:00:00+00:00,1807.3,1814.9,1798.6,1804.6,113320
2022-08-12 00:00:00+00:00,1804.6,1819.1,1799.6,1818.9,109009
2022-08-14 00:00:00+00:00,1818.9,1818.9,1815.1,1815.1,2739
2022-08-15 00:00:00+00:00,1815.1,1817.8,1787.6,1793.8,133227
2022-08-16 00:00:00+00:00,1793.9,1798.0,1785.4,1790.1,87276
2022-08-17 00:00:00+00:00,1790.1,1796.6,1773.9,1779.3,135099
2022-08-18 00:00:00+00:00,1779.3,1786.3,1768.8,1771.8,118680
2022-08-19 00:00:00+00:00,1771.8,1772.0,1759.1,1760.3,128243
2022-08-21 00:00:00+00:00,1760.6,1761.7,1758.4,1759.1,2111
2022-08-22 00:00:00+00:00,1759.1,1762.1,1740.2,1748.4,133693
2022-08-23 00:00:00+00:00,1748.4,1767.5,1743.1,1759.1,140251
2022-08-24 00:00:00+00:00,1759.0,1769.5,1754.8,1764.0,108545
2022-08-25 00:00:00+00:00,1764.1,1778.8,1763.0,1769.5,111680
2022-08-26 00:00:00+00:00,1769.5,1771.3,1746.2,1750.8,165460
2022-08-28 00:00:00+00:00,1748.4,1750.7,1742.3,1746.2,5548
2022-08-29 00:00:00+00:00,1746.1,1757.9,1731.4,1751.8,147543
2022-08-30 00:00:00+00:00,1752.1,1752.8,1732.9,1734.8,121577
2022-08-31 00:00:00+00:00,1734.7,1738.0,1717.2,1719.9,168668
2022-09-01 00:00:00+00:00,1719.9,1719.9,1699.1,1708.0,181331
2022-09-02 00:00:00+00:00,1708.0,1729.5,1707.0,1722.6,161401
2022-09-04 00:00:00+00:00,1724.2,1724.5,1718.8,1718.9,2249
2022-09-05 00:00:00+00:00,1718.8,1726.6,1718.6,1724.8,49380
2022-09-06 00:00:00+00:00,1724.8,1737.4,1710.6,1714.0,148382
2022-09-07 00:00:00+00:00,1714.0,1731.2,1701.7,1727.7,163997
2022-09-08 00:00:00+00:00,1727.7,1739.4,1713.7,1721.4,178406
2022-09-09 00:00:00+00:00,1721.5,1740.5,1720.4,1727.6,144075
2022-09-11 00:00:00+00:00,1728.4,1731.4,1727.7,1729.5,2781
2022-09-12 00:00:00+00:00,1729.4,1746.4,1722.3,1736.4,149733
2022-09-13 00:00:00+00:00,1736.3,1742.9,1706.7,1712.0,217277
2022-09-14 00:00:00+00:00,1712.1,1717.3,1703.3,1707.0,146567
2022-09-15 00:00:00+00:00,1707.1,1707.5,1668.9,1671.4,249049
2022-09-16 00:00:00+00:00,1671.4,1689.9,1661.9,1684.5,197930
2022-09-18 00:00:00+00:00,1685.4,1688.8,1682.5,1686.6,4104
2022-09-19 00:00:00+00:00,1686.5,1687.4,1667.6,1684.6,132655
2022-09-20 00:00:00+00:00,1684.6,1688.8,1668.1,1674.5,133490
2022-09-21 00:00:00+00:00,1674.5,1696.9,1661.3,1675.3,219460
2022-09-22 00:00:00+00:00,1675.3,1693.5,1663.3,1681.2,225478
2022-09-23 00:00:00+00:00,1681.0,1685.0,1646.6,1651.7,218727
2022-09-25 00:00:00+00:00,1651.0,1653.4,1647.5,1651.3,4562
2022-09-26 00:00:00+00:00,1651.4,1657.2,1627.7,1634.6,203070
2022-09-27 00:00:00+00:00,1634.5,1650.1,1634.0,1636.1,176416
2022-09-28 00:00:00+00:00,1636.2,1671.6,1622.2,1664.5,252583
2022-09-29 00:00:00+00:00,1664.5,1673.4,1649.3,1672.8,190277
2022-09-30 00:00:00+00:00,1672.8,1684.4,1667.5,1668.3,169024
