Time,Open,High,Low,Latest,Change,%Change,Volume
"2023-08-31 08:00",255.98,259.92,255.05,259.68,2.78,+1.08%,47894942
"2023-08-30 12:00",257.77,260.51,254.21,256.9,-0.875,-0.34%,47939843
"2023-08-30 08:00",254.2,258.78,250.59,257.775,0.595,+0.23%,53616001
"2023-08-29 12:00",253.36,257.48,252.655,257.18,3.815,+1.51%,49621015
"2023-08-29 08:00",238.58,253.74,237.77,253.365,14.545,+6.09%,61082769
"2023-08-28 12:00",237.61,239.68,235.35,238.82,1.205,+0.51%,42173243
"2023-08-28 08:00",242.58,244.38,236.4,237.615,-0.975,-0.41%,47735079
"2023-08-25 12:00",233.01,239,232.83,238.59,5.57,+2.39%,40373727
"2023-08-25 08:00",231.31,237.76,230.35,233.02,2.98,+1.30%,47587749
"2023-08-24 12:00",230.95,234.44,229.86,230.04,-0.8972,-0.39%,36424955
"2023-08-24 08:00",238.66,238.92,228.1801,230.9372,-5.9228,-2.50%,45043886
"2023-08-23 12:00",236.9512,238.98,235.26,236.86,-0.09,-0.04%,37637846
"2023-08-23 08:00",229.34,237.04,229.29,236.95,3.76,+1.61%,43806236
"2023-08-22 12:00",231.94,234.19,229.55,233.19,1.212,+0.52%,48824327
"2023-08-22 08:00",240.25,240.82,231.482,231.978,0.698,+0.30%,55025605
"2023-08-21 12:00",225.62,232.1343,225.51,231.28,5.6501,+2.50%,51081326
"2023-08-21 08:00",221.5512,229.94,220.58,225.6299,10.1399,+4.71%,59323795
"2023-08-18 12:00",214.81,216.9,214.17,215.49,0.6592,+0.31%,53414028
"2023-08-18 08:00",214.12,217.58,212.36,214.8308,-4.3892,-2.00%,59179833
"2023-08-17 12:00",223.97,225.53,218.83,219.22,-4.76,-2.13%,49066969
"2023-08-17 08:00",226.06,226.74,221.5312,223.98,-1.62,-0.72%,50882438
"2023-08-16 12:00",228.4786,229.47,225.38,225.6,-2.888,-1.26%,43805556
"2023-08-16 08:00",228.02,233.97,227.45,228.488,-4.472,-1.92%,47208107
"2023-08-15 12:00",235.91,236.14,232.61,232.96,-2.9385,-1.25%,33503923
"2023-08-15 08:00",238.73,240.5,234.27,235.8985,-3.8615,-1.61%,38832874
"2023-08-14 12:00",237.09,239.84,236.71,239.76,2.67,+1.13%,35524252
"2023-08-14 08:00",235.7,240.66,233.75,237.09,-5.56,-2.29%,42739369
"2023-08-11 12:00",240.38,243.79,240.16,242.65,2.2201,+0.92%,38289236
"2023-08-11 08:00",241.77,242.67,238.02,240.4299,-4.9101,-2.00%,41314613
"2023-08-10 12:00",244.76,246.41,243,245.34,0.53,+0.22%,39769857
"2023-08-10 08:00",245.4,251.8,244.43,244.81,2.62,+1.08%,49889643
"2023-08-09 12:00",243.38,246.64,241.9,242.19,-1.215,-0.50%,39602915
"2023-08-09 08:00",250.87,251.1,242.2,243.405,-6.295,-2.52%,42215604
"2023-08-08 12:00",246.9,250.46,246.65,249.7,2.7972,+1.13%,35673850
"2023-08-08 08:00",247.45,250.92,245.01,246.9028,-4.5072,-1.79%,44500003
"2023-08-07 12:00",245.655,251.58,245.34,251.41,5.76,+2.34%,40070483
"2023-08-07 08:00",251.45,253.6511,242.76,245.65,-8.21,-3.23%,49527417
"2023-08-04 12:00",260.3299,261.04,253.11,253.86,-6.435,-2.47%,41707964
"2023-08-04 08:00",260.97,264.77,256.5,260.295,0.975,+0.38%,40541237
"2023-08-03 12:00",255.8,260.49,255.45,259.32,3.51,+1.37%,38346175
"2023-08-03 08:00",252.04,257.5,252,255.81,1.7,+0.67%,43028871
"2023-08-02 12:00",251.75,255.48,250.49,254.11,2.3499,+0.93%,38123861
"2023-08-02 08:00",255.57,259.52,251.745,251.7601,-9.3099,-3.57%,44163294
"2023-08-01 12:00",262.6045,262.6045,260.25,261.07,-1.53,-0.58%,31392410
"2023-08-01 08:00",266.26,266.47,261.648,262.6,-4.83,-1.81%,36911176
"2023-07-31 12:00",267.135,268.69,265.82,267.43,0.326,+0.12%,34149378
"2023-07-31 08:00",267.48,269.08,263.78,267.104,0.244,+0.09%,36341467
"2023-07-28 12:00",266.293,267.25,263.9,266.86,0.585,+0.22%,46850241
"2023-07-28 08:00",259.86,266.43,258.2312,266.275,10.565,+4.13%,43692701
"2023-07-27 12:00",266.3872,267.48,255.3,255.71,-10.6899,-4.01%,48685964
"2023-07-27 08:00",268.31,269.13,263.33,266.3999,2.0499,+0.78%,34758171
"2023-07-26 12:00",264.46,266.3865,262.72,264.35,-0.0546,-0.02%,42341415
"2023-07-26 08:00",263.25,268.04,261.75,264.4046,-0.8754,-0.33%,38050737
"2023-07-25 12:00",267.941,270.24,265,265.28,-2.66,-0.99%,40905656
"2023-07-25 08:00",272.38,272.9,265.41,267.94,-1.12,-0.42%,50634134
"2023-07-24 12:00",265.8499,269.85,265.34,269.06,3.2126,+1.21%,56349758
"2023-07-24 08:00",255.85,266.19,254.12,265.8474,5.8274,+2.24%,54991400
"2023-07-21 12:00",262.04,267.48,259.36,260.02,-2.0193,-0.77%,69450020
"2023-07-21 08:00",268,268,255.8,262.0393,-0.8607,-0.33%,57436961
