Time,Open,High,Low,Latest,Change,%Change,Volume
"2024-09-03 12:00",555.59,556.5,549.51,552.14,-3.46,-0.62%,24395853
"2024-09-03 08:00",560.47,560.81,555.1,555.6,-7.96,-1.41%,15235827
"2024-08-30 12:00",559.13,564.2,557.14,563.56,4.415,+0.79%,26871897
"2024-08-30 08:00",560.77,562.25,558.11,559.145,0.815,+0.15%,10517389
"2024-08-29 12:00",562.48,563.68,557.18,558.33,-4.15,-0.74%,17097669
"2024-08-29 08:00",560.31,563.19,559.37,562.48,4.14,+0.74%,10427100
"2024-08-28 12:00",558.445,559.36,555.04,558.34,-0.11,-0.02%,17687234
"2024-08-28 08:00",561.21,561.65,557.7,558.45,-3.06,-0.54%,8087950
"2024-08-27 12:00",560.68,562.06,559.85,561.51,0.83,+0.15%,11948315
"2024-08-27 08:00",559.49,562.05,558.32,560.68,-0.11,-0.02%,9422865
"2024-08-26 12:00",559.98,561.71,559.05,560.79,0.795,+0.14%,14135663
"2024-08-26 08:00",563.18,563.91,559.78,559.995,-2.075,-0.37%,10237887
"2024-08-23 12:00",560.01,562.68,557.29,562.07,2.07,+0.37%,18107916
"2024-08-23 08:00",559.53,563.09,558.35,560,3.78,+0.68%,16961807
"2024-08-22 12:00",557.73,560.07,554.98,556.22,-1.5201,-0.27%,21899092
"2024-08-22 08:00",562.56,563.18,557.06,557.7401,-2.9099,-0.52%,10918199
"2024-08-21 12:00",558.89,561.71,557.99,560.65,1.76,+0.31%,15496251
"2024-08-21 08:00",559.77,562.11,558.55,558.89,0.2,+0.04%,10544559
"2024-08-20 12:00",559.29,559.7399,557.325,558.69,-0.6,-0.11%,12958222
"2024-08-20 08:00",559.15,560.84,557.84,559.29,-0.32,-0.06%,9881027
"2024-08-19 12:00",556.21,559.61,555.93,559.61,3.4174,+0.61%,16938991
"2024-08-19 08:00",554.73,556.96,553.86,556.1926,1.9526,+0.35%,8949361
"2024-08-16 12:00",553.34,555.02,553.06,554.24,0.89,+0.16%,14339223
"2024-08-16 08:00",551.42,553.62,551.26,553.35,0.28,+0.05%,8888953
"2024-08-15 12:00",551.61,553.36,551.261,553.07,1.46,+0.26%,24916793
"2024-08-15 08:00",549.5,552.13,548.88,551.61,7.86,+1.45%,15689132
"2024-08-14 12:00",544.67,544.96,541.8,543.75,-0.93,-0.17%,17629628
"2024-08-14 08:00",542.85,544.78,540.12,544.68,2.7,+0.50%,10938608
"2024-08-13 12:00",539.01,542.28,538.73,541.98,2.98,+0.55%,21402276
"2024-08-13 08:00",536.53,539.2894,536.28,539,5.73,+1.07%,9971974
"2024-08-12 12:00",534.8325,535.15,531.76,533.27,-1.56,-0.29%,16753642
"2024-08-12 08:00",534.21,535.73,530.95,534.83,2,+0.38%,13490587
"2024-08-09 12:00",530.32,534.51,529.8,532.83,2.528,+0.48%,19172761
"2024-08-09 08:00",529.81,532.6499,528.56,530.302,-0.348,-0.07%,12878048
"2024-08-08 12:00",527.675,531.29,526.65,530.65,2.975,+0.56%,26599289
"2024-08-08 08:00",523.91,528.48,521.84,527.675,9.115,+1.76%,16849662
"2024-08-07 12:00",528.03,528.08,518.0519,518.56,-9.46,-1.79%,33840594
"2024-08-07 08:00",528.47,531.59,527.08,528.02,5.99,+1.15%,15238754
"2024-08-06 12:00",525.9,529.75,521.97,522.03,-3.87,-0.74%,34130930
"2024-08-06 08:00",519.22,526.51,517.87,525.9,8.52,+1.65%,21461357
"2024-08-05 12:00",520.41,523.58,514.88,517.38,-3.0401,-0.58%,48152816
"2024-08-05 08:00",511.64,521.95,510.27,520.4201,-12.4799,-2.34%,44082749
"2024-08-02 12:00",532.19,533.52,529.54,532.9,0.72,+0.14%,28702686
"2024-08-02 08:00",535.75,536.99,528.6,532.18,-10.79,-1.99%,26888471
"2024-08-01 12:00",544.72,546.4054,539.43,542.97,-1.75,-0.32%,34703103
"2024-08-01 08:00",552.57,554.8688,544.17,544.72,-6.09,-1.11%,17688223
"2024-07-31 12:00",550.685,553.5,548.66,550.81,0.15,+0.03%,31718134
"2024-07-31 08:00",548.98,551.71,547.5799,550.66,8.66,+1.60%,12601693
"2024-07-30 12:00",540.54,543.655,538.515,542,1.47,+0.27%,18427200
"2024-07-30 08:00",546.26,547.34,540.44,540.53,-4.23,-0.78%,12700675
"2024-07-29 12:00",545.615,547.05,544.46,544.76,-0.85,-0.16%,13665272
"2024-07-29 08:00",546.02,547.04,542.72,545.61,1.17,+0.21%,10695426
"2024-07-26 12:00",544.86,547.19,542.725,544.44,-0.41,-0.08%,24314897
"2024-07-26 08:00",542.28,544.96,541.49,544.85,6.45,+1.20%,12959133
"2024-07-25 12:00",543.97,547.455,538.13,538.4,-5.57,-1.02%,27609307
"2024-07-25 08:00",541.35,544.6297,537.45,543.97,2.74,+0.51%,17540961
"2024-07-24 12:00",544.38,545.03,540.29,541.23,-3.16,-0.58%,28818181
"2024-07-24 08:00",548.86,549.17,544.19,544.39,-9.39,-1.70%,15307381
"2024-07-23 12:00",556.17,556.36,553.275,553.78,-2.42,-0.44%,12893515
"2024-07-23 08:00",554.54,556.735,554.13,556.2,1.55,+0.28%,8510966
"2024-07-22 12:00",551.74,555.27,551.2805,554.65,2.89,+0.52%,14377560
"2024-07-22 08:00",553,554.46,551.02,551.76,2.86,+0.52%,13772841
"2024-07-19 12:00",551.03,551.49,547.91,548.9,-2.1644,-0.39%,22695297
"2024-07-19 08:00",552.42,554.08,549.2172,551.0644,-1.5956,-0.29%,11568724
"2024-07-18 12:00",552.93,554.945,550.43,552.66,-0.28,-0.05%,24840071
"2024-07-18 08:00",558.51,559.52,552.75,552.94,-4.,-0.72%,15069487
"2024-07-17 12:00",558.43,558.55,556.61,556.94,-1.48,-0.27%,20583756
"2024-07-17 08:00",558.8,560.51,557.79,558.42,-6.37,-1.13%,13383356
"2024-07-16 12:00",563.105,565.16,562.23,564.79,1.66,+0.29%,15503727
"2024-07-16 08:00",562.865,564.47,562.1,563.13,1.6,+0.28%,9014118
"2024-07-15 12:00",563.77,563.77,559.63,561.53,-2.2499,-0.40%,17648510
"2024-07-15 08:00",562.03,564.8371,561.39,563.7799,3.8799,+0.69%,10984471
"2024-07-12 12:00",560.79,563.67,558.95,559.9,-0.8693,-0.16%,24402752
"2024-07-12 08:00",557.63,561.76,557.15,560.7693,4.2993,+0.77%,11289930
"2024-07-11 12:00",556.73,557.77,555.83,556.47,-0.27,-0.05%,21712689
"2024-07-11 08:00",561.44,562.33,556.43,556.74,-4.58,-0.82%,12724176
"2024-07-10 12:00",557.895,561.67,557.865,561.32,3.43,+0.61%,17822436
"2024-07-10 08:00",557.07,558.03,556.77,557.89,2.07,+0.37%,7162001
"2024-07-09 12:00",556.52,557.18,555.52,555.82,-0.705,-0.13%,12029115
"2024-07-09 08:00",556.26,556.91,555.67,556.525,1.205,+0.22%,7208255
"2024-07-08 12:00",555.08,555.56,554.19,555.32,0.23,+0.04%,13769515
"2024-07-08 08:00",555.44,556.2501,554.732,555.09,0.42,+0.08%,7398103
"2024-07-05 12:00",553.53,555.05,553.1,554.67,1.135,+0.21%,15702040
"2024-07-05 08:00",551.77,553.72,551.12,553.535,2.075,+0.38%,9239040
"2024-07-03 12:00",550.39,551.83,550.32,551.46,1.075,+0.20%,8963553
"2024-07-03 08:00",548.69,550.49,548.65,550.385,1.405,+0.26%,10051389
