symbol,timeframe,lookback,threshold,atr_mult,trend_filter,session_window,trades,win_rate,expectancy,total_R
QQQ,1h,12,0.025,3.0,on,all_hours,30,43.3,-0.133,-3.99
QQQ,1h,12,0.025,3.0,on,us_market_hours,15,33.3,0.01,0.15
QQQ,1h,12,0.025,3.5,off,all_hours,51,52.9,0.059,3.01
QQQ,1h,12,0.025,3.5,off,us_market_hours,41,53.7,0.007,0.29
QQQ,1h,12,0.025,3.5,on,all_hours,27,51.9,0.037,1.0
QQQ,1h,12,0.025,3.5,on,us_market_hours,15,33.3,0.008,0.12
QQQ,1h,12,0.03,2.0,off,all_hours,44,45.5,-0.091,-4.0
QQQ,1h,12,0.03,2.0,off,us_market_hours,26,57.7,-0.009,-0.23
QQQ,1h,12,0.03,2.0,on,all_hours,20,30.0,-0.4,-8.0
QQQ,1h,12,0.03,2.0,on,us_market_hours,9,33.3,-0.17,-1.53
QQQ,1h,12,0.03,2.5,off,all_hours,38,55.3,0.105,3.99
QQQ,1h,12,0.03,2.5,off,us_market_hours,26,57.7,-0.015,-0.39
QQQ,1h,12,0.03,2.5,on,all_hours,19,36.8,-0.263,-5.0
QQQ,1h,12,0.03,2.5,on,us_market_hours,9,33.3,-0.158,-1.42
QQQ,1h,12,0.03,3.0,off,all_hours,34,44.1,-0.118,-4.01
QQQ,1h,12,0.03,3.0,off,us_market_hours,26,57.7,-0.019,-0.49
QQQ,1h,12,0.03,3.0,on,all_hours,19,42.1,-0.158,-3.0
QQQ,1h,12,0.03,3.0,on,us_market_hours,9,33.3,-0.15,-1.35
QQQ,1h,12,0.03,3.5,off,all_hours,31,48.4,-0.032,-0.99
QQQ,1h,12,0.03,3.5,off,us_market_hours,26,57.7,0.003,0.08
QQQ,1h,12,0.03,3.5,on,all_hours,17,52.9,0.059,1.0
QQQ,1h,12,0.03,3.5,on,us_market_hours,9,33.3,-0.073,-0.66
QQQ,1h,20,0.01,2.0,off,all_hours,236,48.7,-0.025,-5.9
QQQ,1h,20,0.01,2.0,off,us_market_hours,163,49.1,-0.013,-2.12
QQQ,1h,20,0.01,2.0,on,all_hours,124,50.0,0.0,0.0
QQQ,1h,20,0.01,2.0,on,us_market_hours,83,44.6,-0.057,-4.73
QQQ,1h,20,0.01,2.5,off,all_hours,202,45.5,-0.089,-17.98
QQQ,1h,20,0.01,2.5,off,us_market_hours,162,48.8,-0.021,-3.4
QQQ,1h,20,0.01,2.5,on,all_hours,111,46.8,-0.063,-6.99
QQQ,1h,20,0.01,2.5,on,us_market_hours,82,45.1,-0.047,-3.85
QQQ,1h,20,0.01,3.0,off,all_hours,174,45.4,-0.092,-16.01
QQQ,1h,20,0.01,3.0,off,us_market_hours,162,48.8,-0.018,-2.92
QQQ,1h,20,0.01,3.0,on,all_hours,101,44.6,-0.109,-11.01
QQQ,1h,20,0.01,3.0,on,us_market_hours,82,45.1,-0.043,-3.53
QQQ,1h,20,0.01,3.5,off,all_hours,146,48.6,-0.027,-3.94
QQQ,1h,20,0.01,3.5,off,us_market_hours,162,48.8,-0.017,-2.75
QQQ,1h,20,0.01,3.5,on,all_hours,91,46.2,-0.077,-7.01
QQQ,1h,20,0.01,3.5,on,us_market_hours,82,45.1,-0.044,-3.61
QQQ,1h,20,0.015,2.0,off,all_hours,188,46.8,-0.064,-12.03
QQQ,1h,20,0.015,2.0,off,us_market_hours,125,47.2,-0.09,-11.25
QQQ,1h,20,0.015,2.0,on,all_hours,94,43.6,-0.128,-12.03
QQQ,1h,20,0.015,2.0,on,us_market_hours,59,42.4,-0.121,-7.14
QQQ,1h,20,0.015,2.5,off,all_hours,168,48.8,-0.024,-4.03
QQQ,1h,20,0.015,2.5,off,us_market_hours,124,47.6,-0.087,-10.79
QQQ,1h,20,0.015,2.5,on,all_hours,85,44.7,-0.106,-9.01
QQQ,1h,20,0.015,2.5,on,us_market_hours,59,42.4,-0.121,-7.14
QQQ,1h,20,0.015,3.0,off,all_hours,139,47.5,-0.05,-6.95
QQQ,1h,20,0.015,3.0,off,us_market_hours,124,47.6,-0.074,-9.18
QQQ,1h,20,0.015,3.0,on,all_hours,80,45.0,-0.1,-8.0
QQQ,1h,20,0.015,3.0,on,us_market_hours,59,42.4,-0.103,-6.08
QQQ,1h,20,0.015,3.5,off,all_hours,121,52.1,0.041,4.96
QQQ,1h,20,0.015,3.5,off,us_market_hours,124,47.6,-0.067,-8.31
QQQ,1h,20,0.015,3.5,on,all_hours,75,49.3,-0.013,-0.97
QQQ,1h,20,0.015,3.5,on,us_market_hours,59,42.4,-0.094,-5.55
QQQ,1h,20,0.02,2.0,off,all_hours,142,49.3,-0.014,-1.99
QQQ,1h,20,0.02,2.0,off,us_market_hours,96,53.1,-0.019,-1.82
QQQ,1h,20,0.02,2.0,on,all_hours,71,53.5,0.07,4.97
QQQ,1h,20,0.02,2.0,on,us_market_hours,50,50.0,-0.006,-0.3
QQQ,1h,20,0.02,2.5,off,all_hours,126,47.6,-0.048,-6.05
QQQ,1h,20,0.02,2.5,off,us_market_hours,95,53.7,-0.014,-1.33
QQQ,1h,20,0.02,2.5,on,all_hours,65,52.3,0.046,2.99
QQQ,1h,20,0.02,2.5,on,us_market_hours,50,50.0,0.006,0.3
QQQ,1h,20,0.02,3.0,off,all_hours,108,51.9,0.037,4.0
QQQ,1h,20,0.02,3.0,off,us_market_hours,95,53.7,-0.011,-1.04
QQQ,1h,20,0.02,3.0,on,all_hours,62,54.8,0.097,6.01
QQQ,1h,20,0.02,3.0,on,us_market_hours,50,50.0,0.009,0.45
QQQ,1h,20,0.02,3.5,off,all_hours,93,57.0,0.14,13.02
QQQ,1h,20,0.02,3.5,off,us_market_hours,95,53.7,-0.008,-0.76
QQQ,1h,20,0.02,3.5,on,all_hours,54,59.3,0.185,9.99
QQQ,1h,20,0.02,3.5,on,us_market_hours,50,50.0,0.011,0.55
QQQ,1h,20,0.025,2.0,off,all_hours,111,51.4,0.027,3.0
QQQ,1h,20,0.025,2.0,off,us_market_hours,73,54.8,-0.013,-0.95
QQQ,1h,20,0.025,2.0,on,all_hours,55,61.8,0.236,12.98
QQQ,1h,20,0.025,2.0,on,us_market_hours,37,51.4,-0.028,-1.04
QQQ,1h,20,0.025,2.5,off,all_hours,103,54.4,0.087,8.96
QQQ,1h,20,0.025,2.5,off,us_market_hours,71,56.3,0.009,0.64
QQQ,1h,20,0.025,2.5,on,all_hours,51,64.7,0.294,14.99
QQQ,1h,20,0.025,2.5,on,us_market_hours,35,54.3,0.018,0.63
QQQ,1h,20,0.025,3.0,off,all_hours,91,56.0,0.121,11.01
QQQ,1h,20,0.025,3.0,off,us_market_hours,71,56.3,-0.011,-0.78
QQQ,1h,20,0.025,3.0,on,all_hours,47,63.8,0.277,13.02
QQQ,1h,20,0.025,3.0,on,us_market_hours,35,54.3,0.009,0.32
QQQ,1h,20,0.025,3.5,off,all_hours,86,58.1,0.163,14.02
QQQ,1h,20,0.025,3.5,off,us_market_hours,71,56.3,-0.013,-0.92
QQQ,1h,20,0.025,3.5,on,all_hours,45,66.7,0.333,14.99
QQQ,1h,20,0.025,3.5,on,us_market_hours,35,54.3,0.004,0.14
QQQ,1h,20,0.03,2.0,off,all_hours,64,43.8,-0.125,-8.0
QQQ,1h,20,0.03,2.0,off,us_market_hours,47,46.8,-0.093,-4.37
QQQ,1h,20,0.03,2.0,on,all_hours,33,51.5,0.03,0.99
QQQ,1h,20,0.03,2.0,on,us_market_hours,25,48.0,-0.039,-0.98
QQQ,1h,20,0.03,2.5,off,all_hours,61,44.3,-0.115,-7.02
QQQ,1h,20,0.03,2.5,off,us_market_hours,47,46.8,-0.05,-2.35
QQQ,1h,20,0.03,2.5,on,all_hours,32,53.1,0.062,1.98
QQQ,1h,20,0.03,2.5,on,us_market_hours,25,48.0,0.007,0.18
QQQ,1h,20,0.03,3.0,off,all_hours,52,42.3,-0.154,-8.01
QQQ,1h,20,0.03,3.0,off,us_market_hours,46,47.8,-0.056,-2.58
QQQ,1h,20,0.03,3.0,on,all_hours,29,55.2,0.103,2.99
QQQ,1h,20,0.03,3.0,on,us_market_hours,24,50.0,-0.013,-0.31
QQQ,1h,20,0.03,3.5,off,all_hours,52,46.2,-0.077,-4.0
QQQ,1h,20,0.03,3.5,off,us_market_hours,46,47.8,-0.047,-2.16
QQQ,1h,20,0.03,3.5,on,all_hours,28,60.7,0.214,5.99
QQQ,1h,20,0.03,3.5,on,us_market_hours,24,50.0,-0.011,-0.26
QQQ,1h,32,0.01,2.0,off,all_hours,200,54.0,0.08,16.0
QQQ,1h,32,0.01,2.0,off,us_market_hours,149,57.0,0.077,11.47
QQQ,1h,32,0.01,2.0,on,all_hours,102,55.9,0.118,12.04
QQQ,1h,32,0.01,2.0,on,us_market_hours,69,49.3,0.052,3.59
QQQ,1h,32,0.01,2.5,off,all_hours,176,55.1,0.102,17.95
QQQ,1h,32,0.01,2.5,off,us_market_hours,149,57.0,0.057,8.49
QQQ,1h,32,0.01,2.5,on,all_hours,92,54.3,0.087,8.0
QQQ,1h,32,0.01,2.5,on,us_market_hours,69,49.3,0.044,3.04
QQQ,1h,32,0.01,3.0,off,all_hours,140,57.9,0.157,21.98
QQQ,1h,32,0.01,3.0,off,us_market_hours,149,57.0,0.051,7.6
QQQ,1h,32,0.01,3.0,on,all_hours,82,52.4,0.049,4.02
QQQ,1h,32,0.01,3.0,on,us_market_hours,69,49.3,0.053,3.66
QQQ,1h,32,0.01,3.5,off,all_hours,119,58.8,0.176,20.94
QQQ,1h,32,0.01,3.5,off,us_market_hours,149,57.0,0.044,6.56
QQQ,1h,32,0.01,3.5,on,all_hours,71,54.9,0.099,7.03
QQQ,1h,32,0.01,3.5,on,us_market_hours,69,49.3,0.045,3.1
QQQ,1h,32,0.015,2.0,off,all_hours,186,57.5,0.151,28.09
QQQ,1h,32,0.015,2.0,off,us_market_hours,130,50.0,0.064,8.32
QQQ,1h,32,0.015,2.0,on,all_hours,105,60.0,0.2,21.0
QQQ,1h,32,0.015,2.0,on,us_market_hours,69,50.7,0.084,5.8
QQQ,1h,32,0.015,2.5,off,all_hours,158,57.0,0.139,21.96
QQQ,1h,32,0.015,2.5,off,us_market_hours,130,50.0,0.049,6.37
QQQ,1h,32,0.015,2.5,on,all_hours,96,59.4,0.188,18.05
QQQ,1h,32,0.015,2.5,on,us_market_hours,69,50.7,0.068,4.69
QQQ,1h,32,0.015,3.0,off,all_hours,140,51.4,0.029,4.06
QQQ,1h,32,0.015,3.0,off,us_market_hours,130,50.0,0.043,5.59
QQQ,1h,32,0.015,3.0,on,all_hours,86,55.8,0.116,9.98
QQQ,1h,32,0.015,3.0,on,us_market_hours,69,50.7,0.059,4.07
QQQ,1h,32,0.015,3.5,off,all_hours,123,48.0,-0.041,-5.04
QQQ,1h,32,0.015,3.5,off,us_market_hours,130,50.0,0.035,4.55
QQQ,1h,32,0.015,3.5,on,all_hours,79,57.0,0.139,10.98
QQQ,1h,32,0.015,3.5,on,us_market_hours,69,50.7,0.045,3.1
QQQ,1h,32,0.02,2.0,off,all_hours,137,54.0,0.08,10.96
QQQ,1h,32,0.02,2.0,off,us_market_hours,90,41.1,-0.102,-9.18
QQQ,1h,32,0.02,2.0,on,all_hours,80,57.5,0.15,12.0
QQQ,1h,32,0.02,2.0,on,us_market_hours,48,39.6,-0.083,-3.98
QQQ,1h,32,0.02,2.5,off,all_hours,127,56.7,0.134,17.02
QQQ,1h,32,0.02,2.5,off,us_market_hours,90,41.1,-0.083,-7.47
QQQ,1h,32,0.02,2.5,on,all_hours,76,57.9,0.158,12.01
QQQ,1h,32,0.02,2.5,on,us_market_hours,48,39.6,-0.071,-3.41
QQQ,1h,32,0.02,3.0,off,all_hours,113,53.1,0.062,7.01
QQQ,1h,32,0.02,3.0,off,us_market_hours,90,41.1,-0.072,-6.48
QQQ,1h,32,0.02,3.0,on,all_hours,70,55.7,0.114,7.98
QQQ,1h,32,0.02,3.0,on,us_market_hours,48,39.6,-0.063,-3.02
QQQ,1h,32,0.02,3.5,off,all_hours,101,51.5,0.03,3.03
QQQ,1h,32,0.02,3.5,off,us_market_hours,90,41.1,-0.061,-5.49
QQQ,1h,32,0.02,3.5,on,all_hours,65,53.8,0.077,5.0
QQQ,1h,32,0.02,3.5,on,us_market_hours,48,39.6,-0.049,-2.35
QQQ,1h,32,0.025,2.0,off,all_hours,130,54.6,0.092,11.96
QQQ,1h,32,0.025,2.0,off,us_market_hours,82,45.1,-0.063,-5.17
QQQ,1h,32,0.025,2.0,on,all_hours,82,57.3,0.146,11.97
QQQ,1h,32,0.025,2.0,on,us_market_hours,49,40.8,-0.079,-3.87
QQQ,1h,32,0.025,2.5,off,all_hours,111,58.6,0.171,18.98
QQQ,1h,32,0.025,2.5,off,us_market_hours,82,45.1,-0.059,-4.84
QQQ,1h,32,0.025,2.5,on,all_hours,73,61.6,0.233,17.01
QQQ,1h,32,0.025,2.5,on,us_market_hours,49,40.8,-0.07,-3.43
QQQ,1h,32,0.025,3.0,off,all_hours,98,56.1,0.122,11.96
QQQ,1h,32,0.025,3.0,off,us_market_hours,81,45.7,-0.05,-4.05
QQQ,1h,32,0.025,3.0,on,all_hours,66,60.6,0.212,13.99
QQQ,1h,32,0.025,3.0,on,us_market_hours,48,41.7,-0.058,-2.78
QQQ,1h,32,0.025,3.5,off,all_hours,88,55.7,0.114,10.03
QQQ,1h,32,0.025,3.5,off,us_market_hours,81,45.7,-0.038,-3.08
QQQ,1h,32,0.025,3.5,on,all_hours,59,62.7,0.254,14.99
QQQ,1h,32,0.025,3.5,on,us_market_hours,48,41.7,-0.053,-2.54
QQQ,1h,32,0.03,2.0,off,all_hours,85,56.5,0.129,10.96
QQQ,1h,32,0.03,2.0,off,us_market_hours,66,47.0,-0.015,-0.99
QQQ,1h,32,0.03,2.0,on,all_hours,52,61.5,0.231,12.01
QQQ,1h,32,0.03,2.0,on,us_market_hours,40,45.0,0.006,0.24
QQQ,1h,32,0.03,2.5,off,all_hours,76,55.3,0.105,7.98
QQQ,1h,32,0.03,2.5,off,us_market_hours,64,48.4,-0.025,-1.6
QQQ,1h,32,0.03,2.5,on,all_hours,46,58.7,0.174,8.0
QQQ,1h,32,0.03,2.5,on,us_market_hours,38,47.4,-0.012,-0.46
QQQ,1h,32,0.03,3.0,off,all_hours,68,60.3,0.206,14.01
QQQ,1h,32,0.03,3.0,off,us_market_hours,64,48.4,-0.025,-1.6
QQQ,1h,32,0.03,3.0,on,all_hours,45,62.2,0.244,10.98
QQQ,1h,32,0.03,3.0,on,us_market_hours,38,47.4,-0.004,-0.15
QQQ,1h,32,0.03,3.5,off,all_hours,63,57.1,0.143,9.01
QQQ,1h,32,0.03,3.5,off,us_market_hours,64,48.4,-0.017,-1.09
QQQ,1h,32,0.03,3.5,on,all_hours,43,60.5,0.209,8.99
QQQ,1h,32,0.03,3.5,on,us_market_hours,38,47.4,-0.005,-0.19
QQQ,1h,48,0.01,2.0,off,all_hours,192,52.1,0.042,8.06
QQQ,1h,48,0.01,2.0,off,us_market_hours,151,50.3,-0.033,-4.98
QQQ,1h,48,0.01,2.0,on,all_hours,108,53.7,0.074,7.99
QQQ,1h,48,0.01,2.0,on,us_market_hours,79,43.0,-0.114,-9.01
QQQ,1h,48,0.01,2.5,off,all_hours,172,50.0,0.0,0.0
QQQ,1h,48,0.01,2.5,off,us_market_hours,149,50.3,-0.028,-4.17
QQQ,1h,48,0.01,2.5,on,all_hours,95,54.7,0.095,9.03
QQQ,1h,48,0.01,2.5,on,us_market_hours,77,42.9,-0.078,-6.01
QQQ,1h,48,0.01,3.0,off,all_hours,145,45.5,-0.09,-13.05
QQQ,1h,48,0.01,3.0,off,us_market_hours,147,49.7,-0.045,-6.61
QQQ,1h,48,0.01,3.0,on,all_hours,85,50.6,0.012,1.02
QQQ,1h,48,0.01,3.0,on,us_market_hours,77,41.6,-0.087,-6.7
QQQ,1h,48,0.01,3.5,off,all_hours,126,46.0,-0.079,-9.95
QQQ,1h,48,0.01,3.5,off,us_market_hours,147,49.7,-0.042,-6.17
QQQ,1h,48,0.01,3.5,on,all_hours,77,50.6,0.013,1.0
QQQ,1h,48,0.01,3.5,on,us_market_hours,77,41.6,-0.08,-6.16
QQQ,1h,48,0.015,2.0,off,all_hours,164,50.6,0.012,1.97
QQQ,1h,48,0.015,2.0,off,us_market_hours,123,50.4,0.001,0.12
QQQ,1h,48,0.015,2.0,on,all_hours,94,48.9,-0.021,-1.97
QQQ,1h,48,0.015,2.0,on,us_market_hours,61,47.5,-0.078,-4.76
QQQ,1h,48,0.015,2.5,off,all_hours,147,53.1,0.061,8.97
QQQ,1h,48,0.015,2.5,off,us_market_hours,123,50.4,-0.014,-1.72
QQQ,1h,48,0.015,2.5,on,all_hours,87,54.0,0.08,6.96
QQQ,1h,48,0.015,2.5,on,us_market_hours,61,47.5,-0.081,-4.94
QQQ,1h,48,0.015,3.0,off,all_hours,135,56.3,0.126,17.01
QQQ,1h,48,0.015,3.0,off,us_market_hours,123,50.4,-0.029,-3.57
QQQ,1h,48,0.015,3.0,on,all_hours,83,55.4,0.108,8.96
QQQ,1h,48,0.015,3.0,on,us_market_hours,61,47.5,-0.078,-4.76
QQQ,1h,48,0.015,3.5,off,all_hours,118,55.1,0.102,12.04
QQQ,1h,48,0.015,3.5,off,us_market_hours,122,50.8,-0.03,-3.66
QQQ,1h,48,0.015,3.5,on,all_hours,74,56.8,0.135,9.99
QQQ,1h,48,0.015,3.5,on,us_market_hours,60,48.3,-0.075,-4.5
QQQ,1h,48,0.02,2.0,off,all_hours,144,54.2,0.083,11.95
QQQ,1h,48,0.02,2.0,off,us_market_hours,107,56.1,0.049,5.24
QQQ,1h,48,0.02,2.0,on,all_hours,89,55.1,0.101,8.99
QQQ,1h,48,0.02,2.0,on,us_market_hours,62,46.8,-0.029,-1.8
QQQ,1h,48,0.02,2.5,off,all_hours,128,54.7,0.094,12.03
QQQ,1h,48,0.02,2.5,off,us_market_hours,106,55.7,0.02,2.12
QQQ,1h,48,0.02,2.5,on,all_hours,80,56.2,0.125,10.0
QQQ,1h,48,0.02,2.5,on,us_market_hours,61,45.9,-0.04,-2.44
QQQ,1h,48,0.02,3.0,off,all_hours,112,55.4,0.107,11.98
QQQ,1h,48,0.02,3.0,off,us_market_hours,105,56.2,0.01,1.05
QQQ,1h,48,0.02,3.0,on,all_hours,74,54.1,0.081,5.99
QQQ,1h,48,0.02,3.0,on,us_market_hours,60,46.7,-0.036,-2.16
QQQ,1h,48,0.02,3.5,off,all_hours,101,53.5,0.069,6.97
QQQ,1h,48,0.02,3.5,off,us_market_hours,105,56.2,0.01,1.05
QQQ,1h,48,0.02,3.5,on,all_hours,68,51.5,0.029,1.97
QQQ,1h,48,0.02,3.5,on,us_market_hours,60,46.7,-0.025,-1.5
QQQ,1h,48,0.025,2.0,off,all_hours,130,56.9,0.138,17.94
QQQ,1h,48,0.025,2.0,off,us_market_hours,90,55.6,0.072,6.48
QQQ,1h,48,0.025,2.0,on,all_hours,84,59.5,0.19,15.96
QQQ,1h,48,0.025,2.0,on,us_market_hours,58,53.4,0.064,3.71
QQQ,1h,48,0.025,2.5,off,all_hours,116,56.9,0.138,16.01
QQQ,1h,48,0.025,2.5,off,us_market_hours,90,56.7,0.052,4.68
QQQ,1h,48,0.025,2.5,on,all_hours,77,59.7,0.195,15.02
QQQ,1h,48,0.025,2.5,on,us_market_hours,58,55.2,0.054,3.13
QQQ,1h,48,0.025,3.0,off,all_hours,104,58.7,0.173,17.99
QQQ,1h,48,0.025,3.0,off,us_market_hours,90,56.7,0.046,4.14
QQQ,1h,48,0.025,3.0,on,all_hours,67,59.7,0.194,13.0
QQQ,1h,48,0.025,3.0,on,us_market_hours,58,55.2,0.048,2.78
QQQ,1h,48,0.025,3.5,off,all_hours,85,58.8,0.176,14.96
QQQ,1h,48,0.025,3.5,off,us_market_hours,90,56.7,0.035,3.15
QQQ,1h,48,0.025,3.5,on,all_hours,58,60.3,0.207,12.01
QQQ,1h,48,0.025,3.5,on,us_market_hours,58,55.2,0.034,1.97
QQQ,1h,48,0.03,2.0,off,all_hours,95,58.9,0.179,17.0
QQQ,1h,48,0.03,2.0,off,us_market_hours,67,50.7,0.014,0.94
QQQ,1h,48,0.03,2.0,on,all_hours,69,60.9,0.217,14.97
QQQ,1h,48,0.03,2.0,on,us_market_hours,41,53.7,0.024,0.98
QQQ,1h,48,0.03,2.5,off,all_hours,82,61.0,0.22,18.04
QQQ,1h,48,0.03,2.5,off,us_market_hours,67,50.7,0.006,0.4
QQQ,1h,48,0.03,2.5,on,all_hours,60,66.7,0.333,19.98
QQQ,1h,48,0.03,2.5,on,us_market_hours,41,53.7,0.011,0.45
QQQ,1h,48,0.03,3.0,off,all_hours,73,52.1,0.041,2.99
QQQ,1h,48,0.03,3.0,off,us_market_hours,67,50.7,0.006,0.4
QQQ,1h,48,0.03,3.0,on,all_hours,53,56.6,0.132,7.0
QQQ,1h,48,0.03,3.0,on,us_market_hours,41,53.7,0.011,0.45
QQQ,1h,48,0.03,3.5,off,all_hours,67,55.2,0.104,6.97
QQQ,1h,48,0.03,3.5,off,us_market_hours,67,50.7,0.003,0.2
QQQ,1h,48,0.03,3.5,on,all_hours,50,56.0,0.12,6.0
QQQ,1h,48,0.03,3.5,on,us_market_hours,41,53.7,0.006,0.25
QQQ,4h,12,0.01,2.0,off,all_hours,93,60.2,0.204,18.97
QQQ,4h,12,0.01,2.0,on,all_hours,66,57.6,0.152,10.03
QQQ,4h,12,0.01,2.5,off,all_hours,84,51.2,0.024,2.02
QQQ,4h,12,0.01,2.5,on,all_hours,59,52.5,0.051,3.01
QQQ,4h,12,0.01,3.0,off,all_hours,65,44.6,-0.108,-7.02
QQQ,4h,12,0.01,3.0,on,all_hours,48,50.0,0.0,0.0
QQQ,4h,12,0.01,3.5,off,all_hours,55,47.3,-0.055,-3.02
QQQ,4h,12,0.01,3.5,on,all_hours,40,55.0,0.1,4.0
QQQ,4h,12,0.015,2.0,off,all_hours,86,51.2,0.023,1.98
QQQ,4h,12,0.015,2.0,on,all_hours,61,49.2,-0.016,-0.98
QQQ,4h,12,0.015,2.5,off,all_hours,72,45.8,-0.083,-5.98
QQQ,4h,12,0.015,2.5,on,all_hours,52,50.0,0.0,0.0
QQQ,4h,12,0.015,3.0,off,all_hours,63,46.0,-0.079,-4.98
QQQ,4h,12,0.015,3.0,on,all_hours,48,50.0,0.0,0.0
QQQ,4h,12,0.015,3.5,off,all_hours,50,52.0,0.04,2.0
QQQ,4h,12,0.015,3.5,on,all_hours,37,56.8,0.135,5.0
QQQ,4h,12,0.02,2.0,off,all_hours,71,49.3,-0.014,-0.99
QQQ,4h,12,0.02,2.0,on,all_hours,46,52.2,0.043,1.98
QQQ,4h,12,0.02,2.5,off,all_hours,66,43.9,-0.121,-7.99
QQQ,4h,12,0.02,2.5,on,all_hours,43,53.5,0.07,3.01
QQQ,4h,12,0.02,3.0,off,all_hours,56,44.6,-0.107,-5.99
QQQ,4h,12,0.02,3.0,on,all_hours,37,56.8,0.135,5.0
QQQ,4h,12,0.02,3.5,off,all_hours,44,50.0,0.0,0.0
QQQ,4h,12,0.02,3.5,on,all_hours,31,54.8,0.097,3.01
QQQ,4h,12,0.025,2.0,off,all_hours,62,51.6,0.032,1.98
QQQ,4h,12,0.025,2.0,on,all_hours,43,53.5,0.07,3.01
QQQ,4h,12,0.025,2.5,off,all_hours,51,58.8,0.176,8.98
QQQ,4h,12,0.025,2.5,on,all_hours,39,61.5,0.231,9.01
QQQ,4h,12,0.025,3.0,off,all_hours,46,50.0,0.0,0.0
QQQ,4h,12,0.025,3.0,on,all_hours,34,55.9,0.118,4.01
QQQ,4h,12,0.025,3.5,off,all_hours,40,45.0,-0.1,-4.0
QQQ,4h,12,0.025,3.5,on,all_hours,31,45.2,-0.097,-3.01
QQQ,4h,12,0.03,2.0,off,all_hours,54,59.3,0.185,9.99
QQQ,4h,12,0.03,2.0,on,all_hours,41,53.7,0.073,2.99
QQQ,4h,12,0.03,2.5,off,all_hours,43,69.8,0.395,16.98
QQQ,4h,12,0.03,2.5,on,all_hours,36,58.3,0.167,6.01
QQQ,4h,12,0.03,3.0,off,all_hours,39,59.0,0.179,6.98
QQQ,4h,12,0.03,3.0,on,all_hours,34,47.1,-0.059,-2.01
QQQ,4h,12,0.03,3.5,off,all_hours,37,56.8,0.135,5.0
QQQ,4h,12,0.03,3.5,on,all_hours,30,53.3,0.067,2.01
QQQ,4h,20,0.01,2.0,off,all_hours,94,47.9,-0.043,-4.04
QQQ,4h,20,0.01,2.0,on,all_hours,56,50.0,0.0,0.0
QQQ,4h,20,0.01,2.5,off,all_hours,78,47.4,-0.051,-3.98
QQQ,4h,20,0.01,2.5,on,all_hours,51,52.9,0.059,3.01
QQQ,4h,20,0.01,3.0,off,all_hours,55,54.5,0.091,5.0
QQQ,4h,20,0.01,3.0,on,all_hours,43,53.5,0.07,3.01
QQQ,4h,20,0.01,3.5,off,all_hours,45,51.1,0.022,0.99
QQQ,4h,20,0.01,3.5,on,all_hours,40,55.0,0.1,4.0
QQQ,4h,20,0.015,2.0,off,all_hours,89,46.1,-0.079,-7.03
QQQ,4h,20,0.015,2.0,on,all_hours,56,50.0,0.0,0.0
QQQ,4h,20,0.015,2.5,off,all_hours,74,50.0,0.0,0.0
QQQ,4h,20,0.015,2.5,on,all_hours,48,54.2,0.083,3.98
QQQ,4h,20,0.015,3.0,off,all_hours,62,51.6,0.032,1.98
QQQ,4h,20,0.015,3.0,on,all_hours,41,56.1,0.122,5.0
QQQ,4h,20,0.015,3.5,off,all_hours,52,51.9,0.038,1.98
QQQ,4h,20,0.015,3.5,on,all_hours,40,50.0,0.0,0.0
QQQ,4h,20,0.02,2.0,off,all_hours,80,52.5,0.05,4.0
QQQ,4h,20,0.02,2.0,on,all_hours,54,51.9,0.037,2.0
QQQ,4h,20,0.02,2.5,off,all_hours,69,55.1,0.101,6.97
QQQ,4h,20,0.02,2.5,on,all_hours,50,54.0,0.08,4.0
QQQ,4h,20,0.02,3.0,off,all_hours,57,54.4,0.088,5.02
QQQ,4h,20,0.02,3.0,on,all_hours,44,50.0,0.0,0.0
QQQ,4h,20,0.02,3.5,off,all_hours,53,56.6,0.132,7.0
QQQ,4h,20,0.02,3.5,on,all_hours,37,56.8,0.135,5.0
QQQ,4h,20,0.025,2.0,off,all_hours,60,60.0,0.2,12.0
QQQ,4h,20,0.025,2.0,on,all_hours,46,60.9,0.217,9.98
QQQ,4h,20,0.025,2.5,off,all_hours,56,58.9,0.179,10.02
QQQ,4h,20,0.025,2.5,on,all_hours,43,58.1,0.163,7.01
QQQ,4h,20,0.025,3.0,off,all_hours,50,52.0,0.04,2.0
QQQ,4h,20,0.025,3.0,on,all_hours,39,53.8,0.077,3.0
QQQ,4h,20,0.025,3.5,off,all_hours,36,63.9,0.278,10.01
QQQ,4h,20,0.025,3.5,on,all_hours,35,57.1,0.143,5.0
QQQ,4h,20,0.03,2.0,off,all_hours,49,59.2,0.184,9.02
QQQ,4h,20,0.03,2.0,on,all_hours,41,61.0,0.22,9.02
QQQ,4h,20,0.03,2.5,off,all_hours,45,62.2,0.244,10.98
QQQ,4h,20,0.03,2.5,on,all_hours,37,64.9,0.297,10.99
QQQ,4h,20,0.03,3.0,off,all_hours,40,55.0,0.1,4.0
QQQ,4h,20,0.03,3.0,on,all_hours,34,52.9,0.059,2.01
QQQ,4h,20,0.03,3.5,off,all_hours,38,55.3,0.105,3.99
QQQ,4h,20,0.03,3.5,on,all_hours,34,52.9,0.059,2.01
QQQ,4h,32,0.01,2.0,off,all_hours,77,49.4,-0.013,-1.0
QQQ,4h,32,0.01,2.0,on,all_hours,47,57.4,0.149,7.0
